,period_d,rp_re,insol_eflux,eq_temp,teff_k,logg_cgs,rstar_rsun,ra_deg,dec_deg,mission,label,star_key
5096,30.0017176,1.82693,57.0124,765.0,6194.0,4.32,1.25,198.137149,77.839038,TESS,,198.13715_77.83904
5097,15.1935123,9.68144,84.3696,844.0,5977.0,4.42,1.07,154.574508,17.396435,TESS,,154.57451_17.39644
5098,6.5811814,1.80641,247.2,1104.0,6269.0,4.39,1.17,197.058444,81.445787,TESS,,197.05844_81.44579
5099,9.6477019,2.57133,77.7367,827.0,5621.7,4.48,0.95,172.014117,39.672647,TESS,,172.01412_39.67265
5100,4.0625969,3.70815,1611.69,1765.0,6629.0,3.94,2.09,292.982939,28.651865,TESS,,292.98294_28.65186
5101,19.8067259,4.46533,39.4243,698.0,5513.0,4.34,0.95,136.892919,-14.339867,TESS,,136.89292_-14.33987
5102,6.8291029,12.9127343,14489.4996714,2798.2279931,9333.0,3.53807,4.3379302,189.518268,3.282395,TESS,,189.51827_3.2824
5103,3.3174026,1.4488457,101.6854816,809.9057589,4363.0,4.60832,0.677839,65.107799,-68.360571,TESS,,65.1078_-68.36057
5104,12.8355591,11.2388,9.72374,491.0,5311.7,4.45,0.95,100.654583,15.657379,TESS,,100.65458_15.65738
5105,2.177475,4.05014,284.168,1143.0,4027.0,4.67,0.57,101.360836,22.290364,TESS,,101.36084_22.29036
5106,9.0711977,10.7594,139.161,956.0,5649.0,4.38,1.06,98.693733,32.808268,TESS,,98.69373_32.80827
5107,0.8045139,10.209,4653.02,2300.0,7110.0,4.24,1.59,84.966565,12.257882,TESS,,84.96656_12.25788
5108,5.4683192,13.9823,425.087,1264.0,6606.6,4.31,1.36,101.345243,17.310557,TESS,,101.34524_17.31056
5109,0.9598377,17.4316,5539.92,2403.0,7575.0,3.64,3.31,96.31948,20.535854,TESS,,96.31948_20.53585
5110,0.594385,7.44558,939.24,1542.0,6078.0,4.27,1.3,83.983008,31.768279,TESS,,83.98301_31.76828
5111,1.3534084,18.1129716,1620.9195266,1618.3040205,4978.0,4.438,1.16766,90.727491,-30.832906,TESS,,90.72749_-30.83291
5112,4.1059353,13.555,494.014,1313.0,6140.3,4.31,1.25,87.718761,28.819847,TESS,,87.71876_28.81985
5113,3.0604071,18.6847,1261.17,1660.0,6623.0,4.14,1.67,86.068595,28.791551,TESS,,86.0686_28.79155
5114,0.3828485,13.7767,14493.6,3056.0,6419.6,4.1,1.68,104.134699,13.429193,TESS,,104.1347_13.42919
5115,12.612483,5.43397,69.7878,805.0,5981.0,4.22,1.34,90.053026,22.340224,TESS,,90.05303_22.34022
5116,10.7833596,15.4312,35.1978,678.0,3892.0,4.57,0.7,109.367805,31.481846,TESS,,109.3678_31.48185
5117,2.9858191,17.8139,1945.7,1850.0,7497.0,4.16,1.81,84.164148,14.914516,TESS,,84.16415_14.91452
5118,13.0086903,10.9890553,6.6784964,410.0052556,3799.0,4.72,0.520262,103.010116,25.2013,TESS,,103.01012_25.2013
5119,2.8675385,14.6783,888.042,1520.0,6219.5,4.37,1.18,90.084691,26.353234,TESS,,90.08469_26.35323
5120,4.8002161,15.2174,336.117,1192.0,6498.4,4.26,1.41,103.102009,33.648806,TESS,,103.10201_33.64881
5121,1.6318282,11.5558043,806.9778488,1359.3620865,5084.0,4.48093,0.942522,96.066232,-28.1347,TESS,,96.06623_-28.1347
5122,6.0614403,10.0397,440.51,1276.0,6507.7,4.25,1.43,100.424632,21.056692,TESS,,100.42463_21.05669
5123,6.5552932,19.1366,938.617,1542.0,7787.0,3.86,2.64,97.621169,19.861789,TESS,,97.62117_19.86179
5124,5.3767997,10.5654196,628.9279068,1277.232515,5663.5,4.05,1.57294,86.843617,25.626034,TESS,,86.84362_25.62603
5125,5.7188414,4.2762449,91.6860673,789.2154631,4964.8,4.59,0.76036,108.076091,20.751933,TESS,,108.07609_20.75193
5126,3.3928027,3.7170935,183.9229574,939.2446608,4964.8,4.59,0.76036,108.076091,20.751933,TESS,,108.07609_20.75193
5127,0.4553752,7.9095,2215.14,1911.0,6439.0,4.49,1.07,90.431757,22.245686,TESS,,90.43176_22.24569
5128,5.8095099,5.0621,398.441,1244.0,6353.1,4.42,1.15,81.649605,31.633052,TESS,,81.6496_31.63305
5129,5.2374183,14.2208,403.505,1248.0,6042.1,4.28,1.27,83.968375,12.925947,TESS,,83.96838_12.92595
5130,3.0343155,12.5732,1230.19,,8415.0,,2.16,87.204409,28.671337,TESS,,87.20441_28.67134
5131,3.8635521,15.1873,1333.49,1683.0,6797.0,4.3,1.42,97.005172,22.898603,TESS,,97.00517_22.8986
5132,4.788785,16.3086,487.83,1309.0,6045.0,3.96,1.83,83.171954,14.957058,TESS,,83.17195_14.95706
5133,2.9525486,11.4188,531.966,1337.0,5612.0,4.09,1.48,98.595105,24.235555,TESS,,98.5951_24.23556
5134,4.1459886,12.1704,56.2686,763.0,3981.0,4.56,0.71,85.62494,28.549845,TESS,,85.62494_28.54984
5135,1.2699324,7.56197,16457.7,3155.0,9649.0,4.35,1.74,92.998145,13.759123,TESS,,92.99814_13.75912
5136,11.9285531,16.0753,18.6079,578.0,5447.3,4.34,1.09,103.100078,12.531671,TESS,,103.10008_12.53167
5137,3.42015,18.3061,808.301,1485.0,5708.0,3.96,1.76,81.642309,21.599165,TESS,,81.64231_21.59916
5138,2.5842514,7.50424,424.656,,5860.5,,1.51,104.456348,25.51535,TESS,,104.45635_25.51535
5139,5.0775738,18.5536,1365.56,1693.0,7648.8,4.09,2.0,88.005636,13.204319,TESS,,88.00564_13.20432
5140,2.8633026,11.4725,147.202,970.0,6642.2,4.26,1.45,88.59846,15.065604,TESS,,88.59846_15.0656
5141,12.7091678,16.3709,78.6129,829.0,6145.0,4.31,1.25,143.435397,6.741368,TESS,,143.4354_6.74137
5142,1.6757659,7.62588,3221.06,2098.0,6960.9,4.25,1.53,92.873609,34.977082,TESS,,92.87361_34.97708
5143,10.2780324,11.8122,37.8777,691.0,6545.7,4.34,1.3,104.395856,25.498913,TESS,,104.39586_25.49891
5144,6.3780197,18.7767,71.6141,810.0,6540.2,3.96,2.03,107.425727,22.741533,TESS,,107.42573_22.74153
5145,4.4977307,13.0442723,1111.2092116,1472.5454489,6544.0,4.2,1.5335,97.096548,25.834703,TESS,,97.09655_25.8347
5146,3.214031,6.77869,284.023,1143.0,5366.0,4.55,0.85,169.995604,8.350262,TESS,,169.9956_8.35026
5147,2.5444539,12.5904,2136.19,1893.0,6171.0,4.01,1.77,89.061905,21.332032,TESS,,89.0619_21.33203
5148,1.6822448,12.3028,379.254,1239.0,5534.6,4.34,1.1,108.047768,30.104333,TESS,,108.04777_30.10433
5149,0.9907914,16.1327515,10706.9470002,2594.395383,6273.8,4.0,1.82635,107.907236,28.923941,TESS,,107.90724_28.92394
5150,8.3762443,10.1350877,224.1297312,986.8351657,6086.0,4.38,1.13925,104.987572,19.6155,TESS,,104.98757_19.6155
5151,3.7196227,13.3603,1249.33,1656.0,5623.0,3.81,2.07,107.429839,15.596234,TESS,,107.42984_15.59623
5152,4.267781,12.0047,939.48,1542.0,5903.0,4.02,1.67,84.852114,28.62691,TESS,,84.85211_28.62691
5153,1.2452975,6.31449,4049.64,2222.0,6580.3,4.13,1.66,100.615349,19.735175,TESS,,100.61535_19.73518
5154,22.0632969,10.1729473,41.5500612,647.5341338,5762.0,4.44,1.0093499,104.926875,30.54239,TESS,,104.92688_30.54239
5155,2.8078585,14.8378,428.439,1267.0,6338.0,3.95,1.95,78.932278,34.092293,TESS,,78.93228_34.09229
5156,6.2987919,12.2385,653.131,1408.0,6265.0,3.89,2.07,106.38895,15.670447,TESS,,106.38895_15.67045
5157,7.4603194,11.8373,114.587,911.0,6034.1,3.88,2.01,88.788121,18.335697,TESS,,88.78812_18.3357
5158,3.5533716,4.6477,310.113,1169.0,6280.9,4.36,1.21,91.098778,29.073274,TESS,,91.09878_29.07327
5159,1.100804,10.0319087,8854.2514993,2474.045674,6810.0,4.19,1.60902,83.214349,19.952443,TESS,,83.21435_19.95244
5160,1.1606902,9.92228,101.767,884.0,3572.0,4.71,0.53,158.77531,19.118379,TESS,,158.77531_19.11838
5161,4.3983492,18.5093039,509.9050351,1211.9705717,5717.9,4.27,1.22096,107.199487,24.255919,TESS,,107.19949_24.25592
5162,2.8066134,17.3144,949.059,1546.0,6709.0,4.29,1.41,92.319121,20.273745,TESS,,92.31912_20.27375
5163,20.9233666,12.2366,14.0816,539.0,6283.0,4.36,1.22,98.32004,34.072909,TESS,,98.32004_34.07291
5164,29.3312035,11.9961,28.6506,644.0,7618.0,4.19,1.77,81.933112,16.764321,TESS,,81.93311_16.76432
5165,1.450491,8.43132,757.504,1461.0,6067.0,4.27,1.29,91.162383,31.73644,TESS,,91.16238_31.73644
5166,4.9017215,15.2294,242.247,1099.0,6329.0,4.04,1.78,97.620654,19.794869,TESS,,97.62065_19.79487
5167,2.2703829,12.7801,515.387,1327.0,5845.0,4.38,1.1,87.540281,24.774708,TESS,,87.54028_24.77471
5168,7.5554044,16.0968,736.769,1451.0,7872.0,4.09,2.04,92.564877,24.614827,TESS,,92.56488_24.61483
5169,8.4332312,11.5473,911.613,1530.0,5874.0,3.68,2.45,92.511344,32.943648,TESS,,92.51134_32.94365
5170,10.0532043,11.5364,55.4002,760.0,6553.2,4.26,1.43,89.137237,25.683953,TESS,,89.13724_25.68395
5171,10.3413829,10.465,89.0638,855.0,5732.6,4.43,1.01,100.342905,27.961441,TESS,,100.3429_27.96144
5172,5.8936518,8.37476,92.0429,862.0,5508.0,4.6,0.82,84.979951,14.303023,TESS,,84.97995_14.30302
5173,8.3026667,14.6377,304.209,1163.0,5656.0,3.95,1.75,114.741958,29.428761,TESS,,114.74196_29.42876
5174,15.1306782,11.9169,59.008,772.0,5799.3,4.09,1.52,171.396808,12.766823,TESS,,171.39681_12.76682
5175,3.6079916,15.3816,378.206,1228.0,5308.3,,1.89,133.147899,17.499763,TESS,,133.1479_17.49976
5176,3.9315754,9.60432,711.472,1438.0,6032.1,4.25,1.32,121.176804,13.413841,TESS,,121.1768_13.41384
5177,7.9923268,9.69724,104.579,890.0,5825.0,4.32,1.18,172.592807,16.752416,TESS,,172.59281_16.75242
5178,3.7702854,16.647,485.903,1307.0,5900.3,4.06,1.59,142.586792,12.70639,TESS,,142.58679_12.70639
5179,1.1282471,8.57678,2317.44,1932.0,6655.8,4.25,1.49,124.01708,8.823241,TESS,,124.01708_8.82324
5180,2.5840753,7.01829,1881.65,1834.0,6119.0,4.2,1.4,124.492598,15.987916,TESS,,124.4926_15.98792
5181,2.0247088,3.7963,53.3297,752.0,3654.0,4.69,0.55,190.549504,3.788601,TESS,,190.5495_3.7886
5182,4.6549271,9.1871,566.49,1359.0,5706.0,4.06,1.56,126.357833,25.20762,TESS,,126.35783_25.20762
5183,3.1910454,12.0476,197.437,1044.0,5907.0,4.45,1.03,164.237285,1.936362,TESS,,164.23729_1.93636
5184,3.1522131,1.4624574,25.1136938,570.9491075,3547.0,4.81,0.415961,128.691294,11.489588,TESS,,128.69129_11.48959
5185,4.9212788,1.2783897,13.8663044,492.1641006,3547.0,4.81,0.415961,128.691294,11.489588,TESS,,128.69129_11.48959
5186,2.5193047,11.5079,1412.92,1708.0,5706.5,4.0,1.67,109.192769,18.121825,TESS,,109.19277_18.12183
5187,5.0280368,2.87252,79.6611,832.0,4825.0,4.56,0.77,113.595788,17.294273,TESS,,113.59579_17.29427
5188,2.9238483,11.3257,728.684,1447.0,6004.0,4.43,1.06,155.009421,9.300649,TESS,,155.00942_9.30065
5189,24.4383239,5.1712602,45.8413818,663.6424754,6151.0,4.47291,1.03824,128.640176,9.035381,TESS,,128.64018_9.03538
5190,9.4043652,2.3955263,163.7747493,912.3920352,6151.0,4.47291,1.03824,128.640176,9.035381,TESS,,128.64018_9.03538
5191,14.5643289,2.2567046,91.4040877,788.6079558,6151.0,4.47291,1.03824,128.640176,9.035381,TESS,,128.64018_9.03538
5192,2.0760349,4.92939,663.223,1413.0,5386.0,4.44,0.96,110.662796,16.865756,TESS,,110.6628_16.86576
5193,9.6569059,2.91617,162.76,995.0,5729.1,4.41,1.04,179.594619,11.7317,TESS,,179.59462_11.7317
5194,11.2120396,17.1459,336.815,1193.0,6147.0,4.02,1.75,137.025914,5.92396,TESS,,137.02591_5.92396
5195,18.2050594,9.06591,12.1018,519.0,4880.9,4.5,0.83,149.366582,5.171006,TESS,,149.36658_5.17101
5196,4.8038446,11.3023,67.3083,797.0,5019.0,4.51,0.83,119.738513,22.790566,TESS,,119.73851_22.79057
5197,1.7530712,19.7783,564.728,1358.0,5625.1,4.54,0.89,116.003412,20.208863,TESS,,116.00341_20.20886
5198,24.166804,8.65143,41.1658,705.0,5985.0,4.22,1.35,113.353491,26.680872,TESS,,113.35349_26.68087
5199,11.6260799,4.02844,95.1955,870.0,6317.0,4.29,1.32,135.204056,27.998334,TESS,,135.20406_27.99833
5200,13.2414304,4.4877,93.077,865.0,6062.1,4.34,1.2,114.621291,26.909495,TESS,,114.62129_26.9095
5201,11.1064221,10.19,20.7088,594.0,5190.5,4.59,0.79,160.866036,3.9587,TESS,,160.86604_3.9587
5202,19.5862903,19.398,88.9614,855.0,5986.0,4.3,1.23,181.339963,-12.263451,TESS,,181.33996_-12.26345
5203,1.5068165,0.9740062,53.6972467,690.4110824,3514.0,4.87,0.356879,148.60167,6.646246,TESS,,148.60167_6.64625
5204,3.1816478,14.4913,994.501,1564.0,5949.3,4.11,1.53,142.649374,11.627205,TESS,,142.64937_11.6272
5205,5.7656076,9.12778,170.956,1007.0,5638.4,4.37,1.08,139.182024,14.592401,TESS,,139.18202_14.5924
5206,5.7380349,17.067,998.412,1566.0,6786.0,4.11,1.76,112.477813,26.019184,TESS,,112.47781_26.01918
5207,4.7174703,5.77392,6.87901,451.0,3628.0,4.72,0.51,141.997153,4.213192,TESS,,141.99715_4.21319
5208,4.5589188,10.6821,92.6735,864.0,5429.0,4.4,1.02,182.490924,5.631749,TESS,,182.49092_5.63175
5209,1.7459947,12.8043,773.913,1469.0,5332.0,4.46,0.94,156.673491,13.018643,TESS,,156.67349_13.01864
5210,8.5926333,2.4974696,86.6266934,778.0951063,5494.0,4.57761,0.835682,139.616364,16.989956,TESS,,139.61636_16.98996
5211,4.3776584,12.3407,448.118,1281.0,6077.0,3.88,2.02,155.838203,13.472271,TESS,,155.8382_13.47227
5212,4.5867288,13.5857,639.287,1400.0,5737.0,4.06,1.55,148.617274,24.302831,TESS,,148.61727_24.30283
5213,4.469996,11.2936,894.532,1523.0,6948.0,,1.12,124.152799,16.392612,TESS,,124.1528_16.39261
5214,5.8512587,1.3562009,8.3312712,433.308858,3443.0,4.86,0.365053,167.727736,-3.242816,TESS,,167.72774_-3.24282
5215,18.5146638,6.56184,39.6871,699.0,6379.0,4.28293,1.35,176.481442,11.37083,TESS,,176.48144_11.37083
5216,1.3852161,6.5271985,4355.2530871,2071.9205547,6294.0,4.20464,1.451,126.388216,10.170581,TESS,,126.38822_10.17058
5217,,9.5037684,1.7221329,292.1705354,3696.0,4.68275,0.563,169.117028,-3.975441,TESS,,169.11703_-3.97544
5218,2.7521595,1.3820795,22.3702107,554.6733092,3288.0,4.81007,0.418181,57.875185,9.727861,TESS,,57.87518_9.72786
5219,21.7300248,2.526638,34.3158951,617.29617,4788.0,4.57314,0.752578,183.023659,-12.684409,TESS,,183.02366_-12.68441
5220,346.1614828,2.5449936,0.9363966,250.8907848,5862.0,4.53012,0.92603,62.853108,10.277208,TESS,,62.85311_10.27721
5221,11.9234819,2.2904053,55.1644235,695.0795649,5465.0,4.57025,0.879477,73.261286,-45.540405,TESS,,73.26129_-45.5404
5222,40.8905117,2.7104157,10.6667755,460.9226376,5465.0,4.57025,0.879477,73.261286,-45.540405,TESS,,73.26129_-45.5404
5223,0.4774382,1.118031,608.8739519,1266.9270194,3888.0,4.71522,0.525437,6.489351,-5.697646,TESS,,6.48935_-5.69765
5224,4.5352255,1.753622,413.8559989,1150.3554736,5788.42,4.37027,1.10259,148.472166,19.594377,TESS,,148.47217_19.59438
5225,5.6539689,2.732945,34.3228576,617.327479,3975.0,4.5998,0.662052,41.380404,5.150733,TESS,,41.3804_5.15073
5226,2.3929801,1.6929049,108.0113015,822.218131,3975.0,4.5998,0.662052,41.380404,5.150733,TESS,,41.3804_5.15073
5227,1.6098954,3.8276199,7739.833691,2392.2284819,7173.0,4.13332,1.79821,102.487722,14.974761,TESS,,102.48772_14.97476
5228,3.1479748,6.17795,810.338,1486.0,6555.0,3.56,3.22,67.324162,26.163578,TESS,,67.32416_26.16358
5229,22.2897649,8.90212,240.104,1096.0,5772.0,3.56648,2.77,67.116707,21.56849,TESS,,67.11671_21.56849
5230,23.899595,12.8307536,12.1501484,476.1734157,4736.5,4.55,0.76962,138.952916,15.137683,TESS,,138.95292_15.13768
5231,7.1123703,1.85858,117.665,917.0,5595.7,4.52,0.91,128.073179,22.005792,TESS,,128.07318_22.00579
5232,9.0182382,5.61073,105.561,892.0,5805.0,4.51,0.94,80.729774,-53.765798,TESS,,80.72977_-53.7658
5233,3.5424466,3.8362277,230.7314546,994.0230394,5058.0,4.50269,0.853329,66.142172,23.270782,TESS,,66.14217_23.27078
5234,4.2050741,3.3240452,197.5133118,956.1341771,5086.0,4.48,0.877822,74.700815,18.16905,TESS,,74.70082_18.16905
5235,1.9613369,15.8657793,533.3830462,1225.6869197,4427.0,4.22028,1.06738,169.21486,3.363892,TESS,,169.21486_3.36389
5236,9.8479326,18.822612,997.3154311,1433.2695828,6887.55,3.89433,2.29041,71.4759,24.113784,TESS,,71.4759_24.11378
5237,19.6304978,14.0835896,44.7962153,659.8269963,5509.85,4.39122,1.03786,117.591236,22.281552,TESS,,117.59124_22.28155
5238,18.9690014,2.6609357,52.0861834,685.1732253,5551.25,4.36023,1.08166,143.919696,16.097471,TESS,,143.9197_16.09747
5239,7.4323882,3.7818383,186.0306364,941.9240103,4921.0,4.11275,1.30646,80.8597,23.133528,TESS,,80.8597_23.13353
5240,13.955959,2.22304,58.904,771.0,5923.8,4.36,1.13,128.926789,20.373489,TESS,,128.92679_20.37349
5241,2.40541,2.0045261,66.6982074,728.867004,3768.0,4.69159,0.552722,87.125618,18.179528,TESS,,87.12562_18.17953
5242,28.6503407,9.4200991,21.030545,546.1757094,5639.5,4.54594,0.883211,82.384951,33.246886,TESS,,82.38495_33.24689
5243,1.7617165,1.5510074,439.121942,1167.5245843,4732.72,4.49669,0.814343,43.002147,15.055665,TESS,,43.00215_15.05566
5244,26.694279,2.6845863,4.0851419,362.5947706,3997.0,4.6288,0.626722,104.74387,28.715768,TESS,,104.74387_28.71577
5245,702.469227,9.883855,59.9115659,709.573548,6781.59,4.05268,1.88308,132.652502,19.091311,TESS,,132.6525_19.09131
5246,2.0074528,7.1639347,50.6324451,680.3415178,3449.0,4.74578,0.490442,136.200047,13.795446,TESS,,136.20005_13.79545
5247,,8.2623708,16.3774202,513.0753179,5776.0,4.51349,0.932735,146.810895,24.541806,TESS,,146.81089_24.54181
5248,760.0530038,10.8619,0.149701,173.0,5722.0,4.55,0.89,80.947217,35.417549,TESS,,80.94722_35.41755
5249,45.4964928,8.81795,8.47778,475.0,5722.0,4.55,0.89,80.947217,35.417549,TESS,,80.94722_35.41755
5250,3.2601896,14.6248,809.661,1486.0,5542.4,4.16,1.36,131.227011,45.466192,TESS,,131.22701_45.46619
5251,14.5814997,9.70874,111.563,905.0,5830.0,4.22,1.32,123.355106,62.287571,TESS,,123.35511_62.28757
5252,13.62636,10.048,26.6947,633.0,5260.6,4.58,0.81,135.139415,49.451496,TESS,,135.13942_49.4515
5253,16.2601049,10.1064,5.91348,434.0,5496.0,4.38,1.05,154.302943,75.333344,TESS,,154.30294_75.33334
5254,5.4021326,23.2699,359.953,1213.0,6312.0,4.26,1.37,298.837092,58.522878,TESS,,298.83709_58.52288
5255,3.344904,2.2540532,48.9314538,674.5540894,3883.0,4.71022,0.573953,59.017813,-10.272008,TESS,,59.01781_-10.27201
5256,23.1678315,9.49037,14.833,546.0,5120.0,4.48,0.88,100.172692,76.732244,TESS,,100.17269_76.73224
5257,731.4778512,11.7782,0.0776109,147.0,6250.4,4.44,1.1,106.990414,60.01161,TESS,,106.99041_60.01161
5258,5.8586824,2.35965,43.4681,715.0,4571.0,4.58,0.72,105.078049,37.198901,TESS,,105.07805_37.1989
5259,32.0736228,9.48121,0.243503,195.0,3176.0,5.0,0.24,241.248539,85.204724,TESS,,241.24854_85.20472
5260,0.358558,8.24018,948.501,1546.0,6813.5,4.16,1.67,105.308337,41.129691,TESS,,105.30834_41.12969
5261,13.4659853,3.3076,12.7406,526.0,4340.0,4.59,0.69,189.265651,75.92044,TESS,,189.26565_75.92044
5262,19.8628449,7.82397,0.933932,273.0,3595.0,4.8,0.43,105.821673,52.51673,TESS,,105.82167_52.51673
5263,5.2782582,5.6755,320.994,1179.0,5647.0,4.22,1.29,112.262575,42.03191,TESS,,112.26258_42.03191
5264,33.5383044,9.8149834,9.3663171,446.1819156,4947.0,4.55,0.794396,118.065411,70.165569,TESS,,118.06541_70.16557
5265,4.51125,5.04347,1281.58,1666.0,6297.2,3.97,1.91,110.639665,30.418354,TESS,,110.63966_30.41835
5266,3.0650073,11.1354,26.6949,633.0,3619.0,4.57,0.69,107.631373,74.485744,TESS,,107.63137_74.48574
5267,18.6300789,3.01483,6.92991,452.0,4092.4,4.5,0.75,135.324512,47.452351,TESS,,135.32451_47.45235
5268,1.8434549,8.05828,1139.02,1618.0,6457.2,4.44,1.14,129.483355,37.735315,TESS,,129.48335_37.73532
5269,8.9165771,6.82341,108.636,899.0,5607.0,4.45,0.98,244.023057,86.368644,TESS,,244.02306_86.36864
5270,3.7349773,14.1804,702.991,1434.0,5632.0,4.05,1.57,117.732887,46.306568,TESS,,117.73289_46.30657
5271,8.9109435,16.5406,51.4199,746.0,5733.0,4.05,1.57,120.594795,83.198419,TESS,,120.5948_83.19842
5272,5.6895053,12.0705,578.708,,5707.5,,1.89,108.606501,56.700143,TESS,,108.6065_56.70014
5273,1.2749899,2.69399,201.011,1048.0,4216.7,4.48,0.78,110.689677,37.667511,TESS,,110.68968_37.66751
5274,12.8665269,4.59403,179.365,1019.0,5465.0,4.38,1.05,123.027093,42.228714,TESS,,123.02709_42.22871
5275,2.6085851,13.9108,680.058,1422.0,6331.0,4.25,1.38,106.680068,65.857249,TESS,,106.68007_65.85725
5276,4.7974601,10.4912,1955.29,1852.0,6549.4,4.21,1.51,128.55223,39.270972,TESS,,128.55223_39.27097
5277,9.2271917,9.80232,138.883,956.0,5899.0,4.23,1.32,118.417987,54.124212,TESS,,118.41799_54.12421
5278,5.9900508,4.71645,24.7628,621.0,4119.0,4.51,0.74,110.460165,35.221983,TESS,,110.46016_35.22198
5279,0.3642961,15.3432,4454.77,2276.0,6164.3,3.83,2.17,106.336563,42.847909,TESS,,106.33656_42.84791
5280,1.9784368,22.5379,1211.74,1643.0,6337.0,4.44,1.11,144.441228,34.849412,TESS,,144.44123_34.84941
5281,6.2948747,6.67951,9.34062,487.0,3584.0,4.71,0.53,257.315636,80.41608,TESS,,257.31564_80.41608
5282,5.4368408,6.11754,833.218,1496.0,6246.0,3.96,1.91,199.326238,55.681539,TESS,,199.32624_55.68154
5283,10.717359,12.4655,30.4561,654.0,5047.0,4.55,0.8,155.151361,63.290591,TESS,,155.15136_63.29059
5284,9.5197732,3.89219,32.9482,667.0,4541.0,4.52,0.77,239.507231,66.037182,TESS,,239.50723_66.03718
5285,5.4853379,13.6635,114.21,910.0,6054.4,4.33,1.21,144.658279,33.691083,TESS,,144.65828_33.69108
5286,0.5736183,6.063,3111.57,2080.0,6711.9,3.94,2.12,184.175471,57.642701,TESS,,184.17547_57.6427
5287,11.1801504,6.89187,183.14,1024.0,6413.0,4.21,1.47,306.391539,63.591105,TESS,,306.39154_63.5911
5288,5.9133875,2.3864,33.3499,669.0,4374.8,4.54,0.74,150.538008,50.145387,TESS,,150.53801_50.14539
5289,1.236949,9.84184,25.0169,623.0,4660.0,4.56,0.75,156.893929,22.426235,TESS,,156.89393_22.42624
5290,3.2750907,11.2041,664.018,1414.0,5859.0,4.21,1.33,270.846078,63.21507,TESS,,270.84608_63.21507
5291,6.4424263,3.14002,58.2235,769.0,4661.0,4.5,0.8,278.572233,66.922785,TESS,,278.57223_66.92278
5292,4.019251,13.7216,96.9861,874.0,5904.0,4.34,1.16,144.187751,36.527295,TESS,,144.18775_36.5273
5293,7.9454767,9.87351,3.70033,386.0,3714.0,4.73,0.51,156.022815,48.248331,TESS,,156.02282_48.24833
5294,11.3630224,2.39002,27.5227,638.0,4741.1,4.54,0.77,268.693501,55.064224,TESS,,268.6935_55.06422
5295,26.7159918,2.7358038,10.605918,460.2637972,4741.1,4.54,0.773317,268.693501,55.064224,TESS,,268.6935_55.06422
5296,7.1314563,7.98487,55.3319,759.0,4701.6,4.43,0.88,172.411097,38.936561,TESS,,172.4111_38.93656
5297,12.782983,9.1313,29.951,651.0,5594.0,4.46,0.97,159.612015,27.062548,TESS,,159.61202_27.06255
5298,4.172202,3.23281,74.1594,817.0,4313.0,4.53,0.73,189.432315,69.458427,TESS,,189.43232_69.45843
5299,11.7672708,15.2219,141.822,961.0,6205.0,4.43,1.1,252.934906,80.123028,TESS,,252.93491_80.12303
5300,3.154201,12.0524,589.138,1372.0,5771.5,4.18,1.36,166.950743,38.136936,TESS,,166.95074_38.13694
5301,3.5254325,17.2611,2183.12,1904.0,5497.0,4.23,1.25,173.070058,44.126424,TESS,,173.07006_44.12642
5302,37.9984529,7.69928,19.8821,588.0,5839.5,4.18,1.38,185.504552,55.559548,TESS,,185.50455_55.55955
5303,3.2856588,12.5808,187.224,1030.0,4898.9,4.43,0.91,159.708601,27.415505,TESS,,159.7086_27.4155
5304,3.0594206,9.6239,1193.52,1637.0,5414.0,3.75,2.14,221.548511,78.996619,TESS,,221.54851_78.99662
5305,3.6636707,8.91486,77.2704,825.0,5286.0,4.18,1.28,292.27775,72.001439,TESS,,292.27775_72.00144
5306,13.7317565,4.07678,157.055,986.0,5342.0,4.57,0.83,180.844348,49.251226,TESS,,180.84435_49.25123
5307,3.3903593,2.27887,251.103,1108.0,5342.0,4.57,0.83,180.844348,49.251226,TESS,,180.84435_49.25123
5308,7.8854383,2.23283,96.429,873.0,5342.0,4.57,0.83,180.844348,49.251226,TESS,,180.84435_49.25123
5309,21.4904723,2.43328,21.9904,603.0,5342.0,4.57,0.83,180.844348,49.251226,TESS,,180.84435_49.25123
5310,3.4645195,10.4699,28650.3,3624.0,6351.0,3.78,2.4,197.142985,42.340801,TESS,,197.14298_42.3408
5311,716.2159783,9.73397,5.58002,428.0,5699.0,4.46,0.98,198.298761,31.638404,TESS,,198.29876_31.6384
